date,gdp_growth,gdp_lag1,indprod_g,retail_sales_g,pers_income_g,unemploy_claims_g,sentiment_ch,housing_g,cap_uti_g,ppi_g,cpi_g
1997-03-31,0.012380967296646617,0.015667263707962675,0.018775711445267795,0.018764168206592657,0.01742393069782011,0.049734005674139325,1.5,0.06980554930494254,0.34269999999997935,0.0005189413712729518,0.006073953117143205
1997-06-30,0.018494144389872957,0.012380967296646617,0.014174877804016717,-0.005427900567513078,0.011652643796404405,0.0016538692488072826,4.0,-0.06937010405530142,-0.11299999999999955,-0.010168253429252871,0.0022942965533729875
1997-09-30,0.01676251009977392,0.018494144389872957,0.023114628393886782,0.021957477258377267,0.01602051303927965,0.00854909030172557,2.799999999999983,0.06855742623731054,0.498800000000017,0.0,0.004987541511039417
1997-12-31,0.011831198268957621,0.01676251009977392,0.025093750574441742,0.004990534938190905,0.01915565643755457,0.03075675298247127,-0.8666666666666742,-0.0012202564052294917,0.5247666666666646,0.00235571369245946,0.005375245524507299
1998-03-31,0.011410935730461702,0.011831198268957621,0.011251127076629786,0.007114559552576338,0.022145117272369674,-0.018519047767236785,2.8666666666666742,0.0465200156348935,-0.7054666666666662,-0.01953599617874957,0.002059732963010319
1998-06-30,0.01157210074496362,0.011410935730461702,0.0066882893247122155,0.02421015153781525,0.017098394608531464,-0.0024113828901963785,-0.8999999999999915,0.03886203309204639,-1.0282333333333327,-0.0008001067235738901,0.003286773706623336
1998-09-30,0.016738180152678694,0.01157210074496362,0.007542753460330509,-0.002487711944558768,0.01395678615625684,0.009923837947846792,-3.433333333333337,-0.03421086191631595,-0.7538000000000125,-0.00508226317949223,0.005114054308385185
1998-12-31,0.018778619814746378,0.016738180152678694,0.013693676547216427,0.029638928103086215,0.011915034577871353,0.007324251492072165,-3.299999999999997,0.09263487547704852,-0.050733333333326414,-0.006726784412751208,0.004681942394796579
1999-03-31,0.012584565491192024,0.018778619814746378,0.011074606849768465,0.022205761870111473,0.012136351734609363,0.008119124438504599,5.699999999999989,-0.09263487547704852,-0.14773333333333483,-0.00704419060180328,0.003648899244210746
1999-06-30,0.012092301175405495,0.012584565491192024,0.009419882917037548,0.022427865547662407,0.007648293755863733,0.03264161246281638,0.3333333333333428,0.05382296137653597,-0.18130000000000734,0.015378692402650884,0.007458960093627454
1999-09-30,0.01669758980850311,0.012092301175405495,0.008982072164996246,0.022456810987462106,0.013979265378553762,0.027689697630625787,-0.3333333333333428,-0.04114267620062684,-0.1540333333333308,0.018830950289177473,0.007403735670574285
1999-12-31,0.021811471818802275,0.01669758980850311,0.017626598673437854,0.020093679590107882,0.020395080555823952,0.03145248602129591,-0.6333333333333258,-0.004208921461168025,0.5718666666666792,0.008372628711549979,0.007349322979152362
2000-03-31,0.010250109840905353,0.021811471818802275,0.009912466861953462,0.0256816105705564,0.028395281828895946,-0.00620868508116601,4.86666666666666,0.008019901683336883,-0.03653333333333819,0.013200657588102516,0.009846475772062213
2000-06-30,0.024248221363663447,0.010250109840905353,0.012226888452101292,0.0009793231022374727,0.016668952728966957,0.017646718278092166,-1.36666666666666,-0.05391930946769996,0.1688999999999936,0.01834446346616936,0.0078079647109445816
2000-09-30,0.006856036074813332,0.024248221363663447,-0.0006872366357182358,0.006183865595639659,0.018774581426891146,-0.14649141891115214,-1.3000000000000114,0.0607426869649208,-0.8699333333333357,0.013042572645000305,0.009097130385018914
2000-12-31,0.01132329397899312,0.006856036074813332,-0.002751158046367941,0.005844441653653831,0.011821853425848516,-0.010355470274676648,-3.5333333333333172,0.05476290112659932,-1.0207333333333253,0.013120623921374808,0.0071038025529874815
2001-03-31,0.0033005066816897966,0.01132329397899312,-0.01236406599667994,0.008222940702891535,0.017991158298007903,-0.11280173778463798,-11.666666666666671,0.014909754366287054,-1.7582333333333366,0.016343820323440283,0.009520254692745311
2001-06-30,0.01222653014836439,0.0033005066816897966,-0.012675793457232132,0.012178931326507936,0.004113920469880128,-0.0745411409394805,-1.2666666666666657,-0.05877643647186925,-1.6981000000000108,-0.011192330947454643,0.006987092914091164
2001-09-30,-9.435297454807312e-05,0.01222653014836439,-0.013807483985290858,-0.01094312636148942,-0.0016954050451474245,-0.03958651992926576,-2.433333333333337,-0.029196386606628266,-1.6562333333333328,-0.021266874707042582,0.002818755977023635
2001-12-31,0.005880017882352817,-9.435297454807312e-05,-0.011009693106725393,0.03553275465495176,-0.0010453272603481167,-0.07856315184488238,-3.433333333333323,0.06516356623328612,-1.3141333333333165,-0.03019384512827905,-0.0007508917191563214
2002-03-31,0.011471866156975707,0.005880017882352817,0.0071853714318041995,-0.01630406949075791,0.0049980404184761795,0.08831383851183716,7.999999999999986,-0.008325839950201974,0.16613333333333458,-0.0038714721216583925,0.00318740309228005
2002-06-30,0.009598154068722664,0.011471866156975707,0.015335428699101428,0.008133329852187288,0.010918761756478546,0.00339751176191605,0.9666666666666828,0.04269591919648974,0.9269666666666581,0.014887338609211653,0.007831477654657526
2002-09-30,0.008824326287047768,0.009598154068722664,0.006170976453995003,0.012912844219139075,0.004886619974923789,0.02663247740819763,-6.833333333333357,0.048607699065375876,0.3918000000000035,0.006349227678658309,0.005371875472413912
2002-12-31,0.007021901896139937,0.008824326287047768,-0.0005420268735898404,0.001578309150929158,0.008924853026385904,-0.018850336966142578,-3.433333333333323,0.021011935212383648,-0.007733333333348469,0.010576779536187075,0.005894288570083006
2003-03-31,0.010137029981800438,0.007021901896139937,0.006252037299882218,0.010062115171363573,0.005149319776361239,-0.02130347320361281,-3.86666666666666,-0.04791335569589705,0.5594333333333452,0.03664494611421265,0.010232137508397798
2003-06-30,0.012336227667820054,0.010137029981800438,-0.007479951392647344,0.010981305038921363,0.010900222268739768,-0.035007698359102335,9.299999999999997,0.11239095879866667,-0.4790666666666681,-0.006298470434397352,-0.0016374059875960967
2003-09-30,0.022195452113502157,0.012336227667820054,0.006653311665149708,0.025566889380971958,0.013610583266466136,0.05993816799850826,0.03333333333333144,0.06543288196709618,0.5656333333333379,0.0065399288443597214,0.007437676010247252
2003-12-31,0.017610539568506667,0.022195452113502157,0.009627252107473616,0.002796309806285535,0.014189606636477947,0.09061667911569415,2.666666666666657,-0.04046542471793835,0.7719999999999914,0.008414522541645653,0.003788224968635845
2004-03-31,0.012762036171354296,0.017610539568506667,0.007075948151158862,0.019234838917959962,0.009983831908982665,0.03494177368348694,6.033333333333346,0.06720874969344948,0.5821666666666658,0.021083334534121256,0.008426764343087534
2004-06-30,0.015759888847233228,0.012762036171354296,0.005680058867837623,0.01385369911559664,0.016618219547305912,0.03127319378133642,-4.666666666666671,0.001942556459338718,0.48466666666666924,0.02819692236382476,0.007825044373929835
2004-09-30,0.015767319166995364,0.015759888847233228,0.00560561735417231,0.01324645140109837,0.013910886221101038,0.009666254875472902,2.26666666666668,-0.036706548895677926,0.4571333333333456,0.009751749804368437,0.00635707597336399
2004-12-31,0.017872216370074412,0.015767319166995364,0.014127847239255864,0.025068725481046883,0.02062840346516559,0.03236825669861787,-1.7333333333333343,0.06916541915367169,1.0598666666666503,0.019001354070063314,0.010680308123882654
2005-03-31,0.018984934394032038,0.017872216370074412,0.013842761708213303,0.008899394714624975,0.0008423890650615107,-0.0013989277170658454,0.19999999999998863,0.032737876120297216,0.9461333333333357,0.010134477574780476,0.005037794029957077
2005-06-30,0.012098240206572797,0.018984934394032038,0.005606581570186897,0.021380072692128493,0.015954897189951467,0.01526030318379945,-3.86666666666666,-0.00782272568121023,0.18910000000001048,0.016090801615308514,0.006735195134990768
2005-09-30,0.01687340773523438,0.012098240206572797,-0.0042553945618282185,0.018952458085349733,0.015541158906771102,-0.04374178739014134,-2.700000000000003,0.017644463979708647,-0.6666666666666714,0.026605804734876948,0.015032739529264205
2005-12-31,0.013723068141196393,0.01687340773523438,0.009086599699410058,0.002789301595942817,0.017735693049221624,-0.043427293432019454,-5.066666666666663,-0.025792754561727804,0.37673333333333403,0.03467839751085844,0.0092819837781688
2006-03-31,0.020429036756292263,0.013723068141196393,0.00945111211247962,0.028161398394606962,0.026684960119393253,0.26086928536792264,6.5,-0.1228433232812911,0.4001666666666779,-0.009376342643716562,0.005193946500923197
2006-06-30,0.011275098790568094,0.020429036756292263,0.0058966520654921695,0.004773021346091255,0.013725799213069934,-0.1360963524819514,-5.13333333333334,-0.020501170235716515,0.08476666666665267,0.01604910019008532,0.008983590612470671
2006-09-30,0.008456587560457862,0.011275098790568094,0.003954659616666412,0.005465049208794426,0.008238750819046459,-0.08496227992413985,0.2333333333333485,-0.08482618837374645,-0.14929999999999666,0.00782900716715762,0.009395931648588096
2006-12-31,0.012139254329877502,0.008456587560457862,0.0024408669355464596,0.00041326518891793285,0.012603486184474377,0.056866462407976215,8.433333333333309,-0.024841827966464614,-0.351933333333335,-0.015516684114559531,-0.004110157861828334
2007-03-31,0.012465079483797936,0.012139254329877502,0.010120845485526608,0.012367883587675266,0.020607036796985057,0.01929165206258432,-0.2666666666666515,-0.1422122566967019,0.2446999999999946,0.015516684114559531,0.00975620693461643
2007-06-30,0.013027041635515602,0.012465079483797936,0.011505845232015588,0.009045944302620512,0.014195957682908045,0.008067517169807914,-5.300000000000011,-0.01182512793981605,0.42343333333334954,0.03613194924472385,0.011261884506108544
2007-09-30,0.011185567252510964,0.013027041635515602,0.0009131353256668362,0.007513123422599577,0.006651776158749456,-0.006361655905648078,-1.166666666666643,-0.15355609057180608,-0.23463333333334901,0.004810014083784786,0.006310173626604687
2007-12-31,0.010314580913805216,0.011185567252510964,0.0032892199581135984,0.012409854355258432,0.01073663474010722,-0.0701629184223087,-8.233333333333348,-0.0848701834012413,0.220799999999997,0.021457198425345325,0.01219179498927403
2008-03-31,-0.0005846045249011667,0.010314580913805216,-0.00249217889385811,-0.0070522097084282365,0.012991759126506963,-0.03595340909873457,-4.6000000000000085,-0.1241571066518512,-0.05936666666666213,0.035615905740434606,0.010773640999506284
2008-06-30,0.010766972898279548,-0.0005846045249011667,-0.015224232508560753,0.004094601087453853,0.02774446780876616,-0.0525537411909518,-13.29999999999999,-0.13916383068133342,-1.0592333333333386,0.06390380197947998,0.012925478139099944
2008-09-30,0.002237550782867359,0.010766972898279548,-0.03359309529131593,-0.011902352328764465,-0.012152426545174677,-0.15542829353780618,5.233333333333327,-0.12691101318269293,-2.66783333333332,0.02253332265580177,0.015301143524211192
2008-12-31,-0.019711081718163825,0.002237550782867359,-0.04371398049591946,-0.09330690768548955,-0.00842628803973966,-0.18534566298549038,-7.166666666666664,-0.14883644869618795,-3.5380666666666656,-0.11867718320870324,-0.023168225357180994
2009-03-31,-0.012211273983821158,-0.019711081718163825,-0.05806315085855651,-0.025014997456212384,-0.026618892322728627,-0.1780941614673246,0.6000000000000085,-0.10162863246921461,-4.435433333333336,-0.04892123435770568,-0.0069024634346348535
2009-06-30,-0.003449942856962096,-0.012211273983821158,-0.02808413851225744,0.0037897977954202133,0.003694173441678217,0.013593774210928444,9.93333333333333,0.05482097121174334,-2.1152666666666704,0.010561412467145814,0.005303482697453177
2009-09-30,0.004696489047089969,-0.003449942856962096,0.01668869316248145,0.023815081316667985,-0.004459044822619163,0.09365409330934504,0.19999999999998863,0.0939941736923684,1.1230666666666593,0.014677745157277933,0.008567130474912865
2009-12-31,0.013903956277985685,0.004696489047089969,0.015487060561189203,0.0070880595297300175,0.008736163011949571,0.10257589353074081,1.76666666666668,-0.07874040103620583,1.2905666666666775,0.01729587922140663,0.007798843341534578
2010-03-31,0.007710180363782015,0.013903956277985685,0.019038859685927,0.014934409683144523,0.013078077663895016,0.05044929377478269,3.6999999999999886,-0.055849752936558694,1.7297999999999973,0.028788319205754753,0.0015837794859452359
2010-06-30,0.014496905399681737,0.007710180363782015,0.019287926456579285,0.017059613346777525,0.01801065856295203,0.03399575616043826,0.06666666666667709,-0.05317830908332155,1.8631666666666575,0.0118301497996125,-0.00035275695258629725
2010-09-30,0.010716593607776659,0.014496905399681737,0.013181112068200385,0.004506498583120688,0.010041011477785133,0.0008316008795254959,-5.63333333333334,-0.13253883671177125,1.3994333333333486,0.0021688061998412778,0.0029271788044127334
2010-12-31,0.011027628000517709,0.010716593607776659,0.004174538682366169,0.029250401711546914,0.011725787625525896,0.06709308464151675,2.9666666666666686,0.024637304385384695,0.591866666666661,0.018070086459000656,0.008064633548182876
2011-03-31,0.002733124342901405,0.011027628000517709,0.005358497139228646,0.02370174325970531,0.027061169127170714,0.046621698486168484,1.7999999999999972,-0.030322368019993107,0.5085666666666668,0.041162362120545914,0.010615631507868706
2011-06-30,0.013336162375244598,0.002733124342901405,0.003975866714073462,0.01593716214176588,0.008415693013470005,-0.018837122086443614,-1.2000000000000028,0.04350937230194685,0.2235333333333358,0.039043998282265235,0.011305981745300286
2011-09-30,0.005781103868304882,0.013336162375244598,0.0110897462819457,0.0083491296529985,0.010760164474186595,0.017346808844884265,-12.199999999999996,-0.01873333020250989,0.5959000000000003,0.0006543432263566018,0.006499490627828841
2011-12-31,0.012359636536148244,0.005781103868304882,0.010242582362894659,0.016968553419470567,0.004901155149569902,-0.015149005762404855,5.133333333333333,0.09135860670046902,0.41876666666665585,-0.015159295077551427,0.004478981031862617
2012-03-31,0.014195925791248953,0.012359636536148244,0.009824031348156126,0.020620619424731146,0.01928528351699299,0.12835856190346995,10.700000000000003,0.06865440473807816,0.33660000000000423,0.00694906833442932,0.005615919658330526
2012-06-30,0.008569914173390814,0.014195925791248953,0.006181896355473171,-0.0034648393025040747,0.009533818119209059,-0.024707865909876503,0.7999999999999972,0.027117136089424676,0.05670000000000641,-0.0018153317964859639,0.0021087916393058848
2012-09-30,0.00691129398139978,0.008569914173390814,-7.118974843223214e-05,0.008742232964412011,-0.002891881857786771,0.005097370604875806,-1.3333333333333428,0.04067438215006991,-0.3919000000000068,0.002968829493801728,0.004504541584990918
2012-12-31,0.006163752451772808,0.00691129398139978,0.004989474231153146,0.01426321843984013,0.033831319575455154,0.003686262621911851,4.433333333333337,0.017559713699093926,0.03316666666667345,-0.0006589786070430037,0.006627513813426411
2013-03-31,0.013777638210742182,0.006163752451772808,0.0075865698072474785,0.017818190426988068,-0.027118133465529937,0.06156114967602733,-2.73333333333332,0.15153629925318768,0.2768333333333288,0.006570325870099758,0.004011490592279898
2013-06-30,0.00482370478326466,0.013777638210742182,0.004521910640927551,-0.00010114226403601378,0.009464925793112755,0.01760996420755312,5.0,0.001494768589228812,0.09846666666666692,0.00179929712401794,-0.001095451545370274
2013-09-30,0.013366190232961372,0.00482370478326466,0.004044569252243058,0.009091237988023693,0.006148052740588383,0.04450223524746022,-0.10000000000000853,-0.14436550235142054,0.11833333333332519,0.0009800719503871846,0.005393860652711524
2013-12-31,0.013952161849740463,0.013366190232961372,0.006768050899185418,0.004869423078680768,0.0060565318536216495,-0.03468291957336511,-4.633333333333326,0.13234432077520442,0.36170000000001323,-0.011164128431980558,0.0036908515159765898
2014-03-31,0.0003314946075239078,0.013952161849740463,0.006782392510045199,0.009469795940171721,0.01749163874323756,0.04729990937384265,4.0,-0.04246102911778493,0.3663666666666643,0.017673508617497724,0.00620855138749743
2014-06-30,0.018481811456858566,0.0003314946075239078,0.01367032690551806,0.023553099059283156,0.015859971774645487,0.03322882504073199,1.8999999999999915,0.0031496089028966168,0.8875333333333231,0.013053122244579107,0.0052967361467741725
2014-09-30,0.0161769191166119,0.018481811456858566,0.005610951201359349,0.006560078370704048,0.013351471596187992,0.05418876487419233,0.13333333333332575,0.04308358613631125,0.2188333333333503,-0.005136447890031093,0.0025550731653547487
2014-12-31,0.006042077609151875,0.0161769191166119,0.005835339647238591,0.0009800493248306452,0.013809484401024363,0.03818455525682296,6.800000000000011,0.06345548004095924,0.24979999999999336,-0.03288101891342432,-0.0024875285119811963
2015-03-31,0.008416865531602369,0.006042077609151875,-0.011211844404432902,-0.007578730451248461,0.012522943067619252,-0.0074369532676019645,5.733333333333334,0.08140084994395913,-1.03036666666668,-0.04541983150033424,-0.006493850155202097
2015-06-30,0.01190329738515672,0.008416865531602369,-0.013999660000706626,0.01606098822528601,0.009482076610442647,0.046028698706699345,-1.2666666666666657,-0.03378923629397157,-1.1492333333333278,0.0078010276865549955,0.00679633794368506
2015-09-30,0.006640992309064231,0.01190329738515672,0.0006180892777161162,0.010159339475981355,0.007411681664486025,0.012266671794392892,-3.5,-0.00269905696916517,0.05756666666667343,-0.007279061602498693,0.0037698937901513574
2015-12-31,0.001818838779550802,0.006640992309064231,-0.013636088004761682,-0.0042197353577346775,0.00539285440450854,0.0204030880415651,0.5666666666666629,0.034531983542375855,-1.0112666666666712,-0.03216961743978253,-7.56792210445667e-05
2016-03-31,0.00491329686225761,0.001818838779550802,-0.006769697375847983,0.00116912578072359,0.004918384468620474,-0.00713168049067292,0.2666666666666657,0.014258180627056305,-0.5038666666666671,-0.019407519444557764,-0.0006210662209937823
2016-06-30,0.00997924366285119,0.00491329686225761,-0.003587566266586961,0.011942022609419567,0.00496399747103915,0.008277484110729816,0.8333333333333286,0.092146176461668,-0.3051666666666648,0.018329158448613825,0.007966021540333657
2016-09-30,0.009621314343620568,0.00997924366285119,0.002633737476199549,0.009367905992949233,0.0097584915501443,0.03856744420673941,-2.066666666666663,0.03290340110694512,0.1318333333333328,0.009129214034786948,0.004235762025319723
2016-12-31,0.010362896171164593,0.009621314343620568,-0.00045412211127793256,0.009850330119801853,0.010972187013758017,-0.04826518136120228,2.7333333333333343,-0.03114438570176503,-0.08409999999999229,0.0,0.006327762778487234
2017-03-31,0.009940268715316947,0.010362896171164593,0.0006482006245773775,0.016991656946027334,0.014830688963645144,0.21832972352762603,4.166666666666671,0.04859487074043489,0.07986666666666054,0.022203555318959012,0.007012759205097474
2017-06-30,0.008187304087137193,0.009940268715316947,0.014095237576255748,0.0006174291622702555,0.0117762700245585,-0.08621656968854907,-0.86666666666666,0.03293382167124914,1.2107999999999919,0.009712181787985052,0.0011531032594547241
2017-09-30,0.012982150679780702,0.008187304087137193,-0.0034654892829708572,0.010501406124527435,0.011778538829737784,-0.15567665640137918,-1.2666666666666657,-0.048115445838727844,-0.03813333333332025,0.004649168942440163,0.004769045852770937
2017-12-31,0.01734262450837676,0.012982150679780702,0.014120763609144937,0.023970737924322805,0.014719513399047202,0.12819888932034296,3.2666666666666657,0.10835884902166182,1.3520666666666727,0.008552908792450076,0.00792383015100473
2018-03-31,0.014443206354647131,0.01734262450837676,0.005534728727571547,0.0047435447646453355,0.012232061715760523,0.07151732849187198,0.5666666666666629,-0.04152127302050879,0.6434666666666544,0.01588407846783113,0.00839111308769347
2018-06-30,0.01233469970724066,0.014443206354647131,0.011557600813306479,0.011280960743142998,0.011701333968071381,0.023981964686484503,-0.6000000000000085,0.027699706688824044,1.0170333333333303,0.018602097603338308,0.005429339431240798
2018-09-30,0.01052702352594359,0.01233469970724066,0.008241084508403773,0.005644445290828415,0.01376124014809399,0.0666674616371381,-0.2666666666666657,-0.06605169289613588,0.627033333333344,0.005906497893370499,0.004010367024059214
2018-12-31,0.005714766994826093,0.01052702352594359,0.0015043968747479042,0.0060785642363345715,0.011507784056739467,-0.06388968207323487,0.06666666666666288,-0.051409229695778436,-0.019566666666662513,-0.005577442280003453,0.00406294010101238
2019-03-31,0.009217400701970746,0.005714766994826093,-0.009553566625077892,-0.0029211637499368948,0.016668286955974665,0.012596387685684718,-3.6666666666666714,0.12822749673088651,-0.9645333333333497,-0.014581865664797355,0.0026661589010670284
2019-06-30,0.013470133920675309,0.009217400701970746,-0.005796634161948866,0.017337574884603413,0.007680940959046367,0.00035217468228054827,4.0,0.04389732204255381,-0.6854333333333216,0.008311218054816827,0.00732030749114454
2019-09-30,0.01481178694031371,0.013470133920675309,4.0033712948250866e-05,0.012036632873245523,0.006793809120436478,0.04024977362738369,-4.666666666666657,0.011162455140473426,-0.22956666666667047,-0.009647446748710209,0.003293332224809653
2019-12-31,0.009896897305475605,0.01481178694031371,-0.005116122144961821,0.00442243724812208,0.009326155512288992,-0.06666771593900478,3.4000000000000057,0.029952322283351762,-0.5889333333333298,-0.002845428315337628,0.0069990402010029484
2020-03-31,-0.008332542190784054,0.009896897305475605,-0.01670613688607503,-0.02075226388598317,0.009534852412800277,-1.3508538012086326,-0.5666666666666771,-0.05437952608230834,-1.3734333333333382,-0.012650923553006344,0.0035984419363348508
2020-06-30,-0.08602383151110793,-0.008332542190784054,-0.1360879950367071,-0.03292544883960957,0.07344172416224382,-1.148273720926003,-22.566666666666663,0.07707093728437897,-9.678666666666672,-0.041239384846396554,-0.009806404617330067
2020-09-30,0.08386990805389694,-0.08602383151110793,0.08912814922367307,0.11426146428203587,-0.017305467245135375,0.9623894169032106,1.6000000000000085,0.30942205908818643,6.466633333333348,0.03048751063980415,0.0113661320584999
2020-12-31,0.01748325024128583,0.08386990805389694,0.01679500863131622,0.011500052602714916,-0.007236236191557666,0.27165245200938415,4.133333333333326,-0.06741002346959402,1.6342333333333272,0.021221405838295127,0.0071880074243884096
2021-03-31,0.02651608737017419,0.01748325024128583,0.00284562222573026,0.05731351844070254,0.12015219394935173,0.048906348670548994,0.4333333333333371,-0.08825389750393153,0.6871666666666556,0.057289058384324854,0.00988870650160667
2021-06-30,0.03232790529657237,0.02651608737017419,0.015782099488064638,0.056493421229230734,-0.05112572235397472,0.4390126396360525,5.333333333333329,-0.12487526396587523,1.6941666666666748,0.06345727372914922,0.01838731461151699
2021-09-30,0.023477980116828334,0.03232790529657237,0.006496406533841537,-0.013188994004945442,0.005236364151249617,0.2969240383686085,-10.799999999999997,-0.04923510299768452,0.9277000000000015,0.042614759044896644,0.015907767008999762
2021-12-31,0.034071661964262034,0.023477980116828334,0.012340316245291305,0.028379345736526673,0.009280990397558142,0.3760835183964222,-4.866666666666674,0.07123335039280398,1.2593333333333305,0.033869213763519035,0.02114995470844061
2022-03-31,0.01744614688045054,0.034071661964262034,0.009584150950347592,0.03279472907000702,0.009644124320479008,0.10039262535493165,-6.766666666666659,0.007370508111633534,0.8714666666666631,0.045873303745252336,0.02173870067190009
2022-06-30,0.023909605929597788,0.01744614688045054,0.009625670182998647,0.027767192253350004,0.012852240395458736,0.05840562286887341,-5.266666666666666,-0.24222289812416342,0.6722000000000037,0.07568542044680715,0.0236138795146692
2022-09-30,0.018200572912794755,0.023909605929597788,0.00343669232497934,-0.003691074141942252,0.01991745215484464,0.004357305368955622,-1.7666666666666657,-0.061278385280580494,-0.052300000000002456,-0.01116847037259383,0.013136899274919678
2022-12-31,0.016352319300743545,0.018200572912794755,-0.004454733718934456,-0.005433408460941536,0.01597754785008476,-0.05211173666485536,2.700000000000003,0.05021020366796858,-0.8560999999999979,-0.029582946741250282,0.010069568108102445
2023-03-31,0.01651919780037936,0.016352319300743545,-4.669724039629841e-05,0.015174824127999642,0.01721744796747693,0.11171341025555748,5.800000000000004,0.07502177662343623,-0.565100000000001,-0.01300469715231145,0.00898247908950811
2023-06-30,0.011460218766513819,0.01651919780037936,0.0007251825876553042,0.0010745865881336414,0.015154473026246507,-0.14567253079801112,-2.3000000000000043,0.07026550825217726,-0.47153333333332625,-0.014957471684060586,0.007385437418126806
2023-09-30,0.01959242527459537,0.011460218766513819,0.0028783572571882132,0.013875082359511737,0.011602595295636675,-0.08140302511955078,7.266666666666659,-0.024355806948099357,-0.1976666666666631,0.007832538461181926,0.008591170758496247
2023-12-31,0.01238610866766443,0.01959242527459537,-0.004467832356525925,-3.588707235913091e-05,0.012529662948679743,0.16674634500848384,-4.633333333333326,-0.04745968869783379,-0.6539333333333417,-0.016403539042939563,0.006890283539026321
